/vehicle/sensor/steering_report [1723106163824716436]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=643019187), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106163834735717]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=653015082), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106163844679217]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=663019439), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106163854778187]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=673014625), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106163864718891]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=683014061), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106163874838711]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=693031943), steering_tire_angle=-0.003455755300819874)
/vehicle/sensor/steering_report [1723106163884746845]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=703031184), steering_tire_angle=-0.003455755300819874)
/vehicle/sensor/steering_report [1723106163894684771]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=713015561), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106163904667996]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=723011533), steering_tire_angle=-0.004031714517623186)
/vehicle/sensor/steering_report [1723106163914721353]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=733006426), steering_tire_angle=-0.003455755300819874)
/vehicle/sensor/steering_report [1723106163924792107]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=743025214), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106163934762024]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=753017250), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106163944832184]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=763011474), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106163954929941]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=773008527), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106163977339386]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=783006327), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106163981870706]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=793029082), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106163984885408]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=803019477), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106163994820321]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=813030654), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164004712672]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=823012432), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164014722726]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=833014853), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164024686730]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=843015913), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164034693831]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=853012537), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164044614268]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=863009984), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164054772692]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=873008788), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164064764607]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=883006157), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164074824167]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=893057357), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164084644260]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=903017112), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106164094675895]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=913015947), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106164104784958]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=923009850), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164115033566]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=933010869), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164124787296]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=943014392), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164135069253]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=953025905), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106164144808144]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=963016633), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106164155079900]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=973008962), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164164826923]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=983010006), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106164189577986]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018192, nanosec=993028181), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164191229591]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=3019850), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164194741585]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=13012561), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164204780982]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=23014191), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106164214740713]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=33009828), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106164224787520]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=43022138), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106164234858279]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=53009435), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106164244906396]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=63014402), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106164254979254]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=73013892), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164264866585]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=83011767), steering_tire_angle=0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164275136361]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=93020775), steering_tire_angle=0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164284970879]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=103020447), steering_tire_angle=0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164294860015]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=113016199), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164304795912]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=123014763), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164314848413]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=133008865), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164324806217]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=143017263), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164334826411]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=153023176), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164344911357]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=163007465), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164354908649]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=173011756), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164364835715]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=183015619), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164374972138]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=193018680), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106164397123449]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=203008677), steering_tire_angle=-0.003455755300819874)
/vehicle/sensor/steering_report [1723106164401802007]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=213014088), steering_tire_angle=-0.004031714517623186)
/vehicle/sensor/steering_report [1723106164404888938]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=223013461), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106164414835989]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=233010845), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106164424866547]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=243014528), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164434980838]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=253010163), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164444830875]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=263014641), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164454662581]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=273014973), steering_tire_angle=-0.003455755300819874)
/vehicle/sensor/steering_report [1723106164464770628]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=283013172), steering_tire_angle=-0.003455755300819874)
/vehicle/sensor/steering_report [1723106164474892237]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=293025076), steering_tire_angle=-0.003455755300819874)
/vehicle/sensor/steering_report [1723106164484741542]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=303018830), steering_tire_angle=-0.004031714517623186)
/vehicle/sensor/steering_report [1723106164494705330]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=313018590), steering_tire_angle=-0.003455755300819874)
/vehicle/sensor/steering_report [1723106164504829595]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=323010491), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164514725884]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=333007878), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164524673824]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=343012181), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164534806349]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=353026799), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164544895313]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=363008308), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106164554803504]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=373009513), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106164564967427]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=383026917), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106164575159092]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=393013188), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164584636122]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=403016983), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164607249955]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=413018096), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164611129913]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=423011377), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164615159860]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=433007097), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164625108937]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=443026277), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164634872814]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=453013447), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164644758906]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=463015012), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164654829341]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=473020891), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164664831096]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=483020628), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106164675063512]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=493006644), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106164684692138]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=503050186), steering_tire_angle=-0.003455755300819874)
/vehicle/sensor/steering_report [1723106164694903250]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=513027495), steering_tire_angle=-0.004031714517623186)
/vehicle/sensor/steering_report [1723106164704801321]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=523012077), steering_tire_angle=-0.004031714517623186)
/vehicle/sensor/steering_report [1723106164714782354]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=533020353), steering_tire_angle=-0.0028797960840165615)
/vehicle/sensor/steering_report [1723106164724798400]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=543012971), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106164734826762]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=553019411), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106164744937207]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=563026756), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164755048870]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=573007756), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164765989164]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=583013812), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164775015627]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=593030310), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164784951107]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=603017312), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164796101422]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=613009298), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164831728078]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=623013691), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164833272239]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=633020379), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164835714631]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=643008342), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164837225144]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=653015949), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164849918404]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=663014071), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164856530724]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=673011393), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164864746166]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=683013665), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164874777868]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=693018666), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164884773147]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=703025852), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164894881821]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=713013243), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164904740971]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=723013381), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164914782000]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=733008459), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106164924840248]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=743012840), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164934837875]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=753025536), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106164944833993]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=763012047), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106164954894400]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=773014346), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106164965116654]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=783011699), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106164974933095]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=793038280), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106164984720619]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=803023162), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106164994966817]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=813012349), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106165004772453]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=823013195), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106165014904855]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=833012661), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106165024865840]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=843039107), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106165034890989]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=853016818), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106165044939289]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=863015738), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106165073448322]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=873015247), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106165075690251]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=883012624), steering_tire_angle=-0.002303836867213249)
/vehicle/sensor/steering_report [1723106165080968673]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=893027049), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106165085449719]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=903018632), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106165094915355]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=913026413), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106165104898347]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=923008815), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106165114810582]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=933012532), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106165125038851]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=943015944), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106165134759440]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=953027671), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106165144944863]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=963018863), steering_tire_angle=-0.001727877650409937)
/vehicle/sensor/steering_report [1723106165154700487]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=973012489), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106165164847778]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=983013156), steering_tire_angle=-0.0011519184336066246)
/vehicle/sensor/steering_report [1723106165174835608]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018193, nanosec=993036225), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106165184739692]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018194, nanosec=3025635), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106165194900692]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018194, nanosec=13013641), steering_tire_angle=-0.0005759592168033123)
/vehicle/sensor/steering_report [1723106165204738998]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018194, nanosec=23013881), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106165214918076]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018194, nanosec=33011046), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106165224895441]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018194, nanosec=43015179), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106165235120335]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018194, nanosec=53015773), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106165244842022]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018194, nanosec=63014265), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106165254920773]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018194, nanosec=73012928), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106165264847940]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018194, nanosec=83010969), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106165286738346]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018194, nanosec=93017026), steering_tire_angle=0.0005759592168033123)
/vehicle/sensor/steering_report [1723106165290014184]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018194, nanosec=103021443), steering_tire_angle=0.0011519184336066246)
/vehicle/sensor/steering_report [1723106165294816976]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018194, nanosec=113020896), steering_tire_angle=0.0011519184336066246)
/vehicle/sensor/steering_report [1723106165304682854]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018194, nanosec=123011745), steering_tire_angle=0.0011519184336066246)
/vehicle/sensor/steering_report [1723106165314736287]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018194, nanosec=133009111), steering_tire_angle=0.0)
/vehicle/sensor/steering_report [1723106165324681213]: msgs.msg.SteeringReport(stamp=builtin_interfaces.msg.Time(sec=1705018194, nanosec=143015204), steering_tire_angle=0.0)
